student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
2216,24,Other,Undergraduate,6.89,1.26,3.03,1.09,1.67,5.62,7.91,109,471,1,1,Poor,2,32.73,55.51,26.11,11.51
2217,24,Male,High School,4.4,1.88,2.0,2.63,3.01,5.95,5.47,87,189,1,1,Poor,4,25.64,61.09,33.34,2.2
2218,22,Male,Postgraduate,3.78,1.16,2.82,0.7,1.27,6.04,11.19,59,324,1,1,Average,9,45.39,82.56,43.73,30.48
2219,22,Male,Postgraduate,5.24,3.72,5.16,4.25,1.37,7.42,4.49,132,100,1,0,Good,1,21.78,21.46,31.69,22.9
2220,21,Male,High School,8.84,3.42,0.97,4.29,1.68,7.25,5.43,108,55,1,0,Average,5,39.58,37.23,68.29,32.65
2221,17,Other,High School,9.17,2.84,1.33,2.21,0.0,5.82,6.45,84,254,1,0,Good,7,44.88,52.34,63.18,40.6
2222,24,Male,High School,4.0,1.95,3.52,3.6,3.38,6.75,7.77,51,99,1,1,Average,1,19.62,61.93,7.13,1.0
2223,19,Male,High School,10.13,1.36,4.45,3.42,0.14,8.37,7.55,95,56,1,0,Average,6,43.68,37.44,71.34,45.91
2224,18,Female,High School,2.73,1.45,3.13,1.63,2.57,6.28,5.14,129,127,1,1,Average,2,11.49,55.35,7.11,1.0
2225,19,Male,Postgraduate,2.76,1.19,1.59,6.0,1.31,6.38,7.81,105,194,0,1,Good,7,22.83,59.71,26.49,4.82
2226,24,Male,Postgraduate,4.14,3.52,1.84,2.56,0.33,7.6,6.85,114,221,0,1,Good,10,39.7,37.8,61.96,41.55
2227,24,Male,High School,4.63,3.43,2.69,0.46,1.81,7.05,4.83,93,377,0,0,Poor,2,30.84,29.98,34.89,15.13
2228,16,Other,Postgraduate,1.85,3.25,2.33,2.58,0.13,6.82,5.22,66,419,1,1,Poor,2,15.92,53.97,3.01,1.0
2229,25,Other,High School,3.49,2.26,1.71,2.27,0.77,8.48,9.1,38,18,0,1,Average,8,44.28,42.19,50.79,28.32
2230,20,Male,Undergraduate,0.4,1.73,4.03,1.88,0.54,7.65,6.06,55,122,0,0,Average,5,15.3,16.78,13.22,7.23
2231,19,Male,Undergraduate,8.64,0.53,3.02,5.29,1.5,8.52,7.44,133,458,0,1,Good,1,20.68,41.8,38.92,22.14
2232,23,Female,High School,5.42,2.32,0.0,6.3,1.58,6.5,6.3,149,86,0,1,Poor,5,23.68,44.58,41.14,17.89
2233,19,Other,High School,4.66,4.05,3.34,4.08,1.64,5.86,4.37,127,5,1,0,Good,4,30.51,37.16,36.61,19.97
2234,18,Male,Undergraduate,3.02,4.3,1.08,4.07,1.22,6.98,5.11,127,276,0,1,Poor,10,33.24,58.31,41.74,9.38
2235,21,Other,High School,3.23,2.03,3.08,4.24,0.0,9.25,8.78,123,182,1,0,Good,8,30.44,25.52,45.25,21.08
2236,18,Female,High School,2.6,3.72,0.96,2.65,0.71,8.8,7.81,143,351,0,1,Good,6,30.47,41.48,32.73,14.91
2237,20,Male,Postgraduate,3.69,0.0,2.39,3.39,3.97,9.09,8.02,75,162,0,1,Good,8,17.61,30.8,42.51,7.75
2238,24,Female,High School,5.32,2.88,1.62,2.03,0.36,6.03,4.54,137,477,0,0,Average,5,31.0,42.56,32.94,17.38
2239,22,Other,Postgraduate,4.03,1.66,2.35,3.88,2.14,5.46,6.72,97,240,0,0,Poor,7,28.19,43.17,41.64,20.77
2240,24,Other,High School,2.89,2.89,1.77,1.63,1.01,5.89,7.63,47,305,0,0,Good,8,33.2,38.31,39.73,24.71
2241,19,Other,Undergraduate,2.63,3.01,3.51,4.02,2.11,7.22,6.9,36,312,1,0,Good,4,18.87,44.84,18.8,5.64
2242,24,Other,High School,6.45,5.32,2.01,4.66,0.0,4.0,9.71,84,169,1,1,Good,9,33.81,75.83,49.6,16.58
2243,18,Other,High School,3.49,2.14,2.83,0.64,1.45,8.62,3.97,75,86,1,1,Poor,1,25.18,36.36,15.27,7.2
2244,16,Female,Postgraduate,8.73,1.59,2.54,2.32,4.37,5.21,4.22,30,416,1,0,Good,5,35.88,53.54,58.75,29.71
2245,25,Female,Postgraduate,2.92,4.07,2.22,4.78,3.69,7.57,6.19,47,232,1,0,Poor,5,28.52,43.02,27.32,12.39
2246,24,Female,Postgraduate,6.06,4.09,3.33,2.78,2.45,6.51,8.38,32,175,1,0,Good,10,34.13,44.23,59.46,29.67
2247,18,Male,Undergraduate,4.17,1.04,2.66,3.94,0.0,6.64,8.45,53,255,1,1,Poor,9,23.93,66.89,41.84,15.17
2248,18,Male,High School,4.5,2.15,1.17,4.89,0.25,8.08,11.97,139,20,1,0,Average,7,31.34,35.81,44.98,28.53
2249,18,Male,Undergraduate,2.87,2.81,0.36,0.0,0.47,5.17,6.42,49,160,1,0,Poor,9,37.63,60.53,39.07,17.95
2250,21,Female,High School,7.51,2.96,2.81,3.16,2.02,6.68,6.94,116,346,0,0,Average,2,27.71,33.78,44.73,24.87
2251,17,Other,High School,5.36,2.5,1.17,1.98,1.39,7.8,8.46,19,222,0,0,Poor,2,32.26,33.67,45.42,22.9
2252,17,Other,Postgraduate,4.21,0.22,3.38,4.63,2.23,7.51,5.68,132,117,0,0,Poor,4,26.07,25.62,43.59,11.93
2253,21,Other,High School,5.18,2.82,0.57,3.13,0.17,7.58,6.25,9,432,0,1,Good,5,35.27,57.3,39.39,30.63
2254,24,Female,High School,6.74,1.87,1.32,0.54,1.66,6.96,8.23,21,202,0,1,Good,8,53.94,57.46,63.8,31.73
2255,19,Female,Postgraduate,5.2,0.51,1.83,2.55,0.77,6.62,8.65,129,400,0,0,Poor,5,25.26,35.18,47.22,14.55
2256,17,Female,Undergraduate,4.87,3.13,2.14,4.44,2.09,7.4,5.67,79,196,0,0,Good,2,29.92,19.15,44.41,22.11
2257,22,Other,High School,2.9,3.85,2.52,6.06,1.18,8.74,8.23,46,140,1,1,Poor,4,27.52,47.37,29.44,19.66
2258,22,Female,Postgraduate,4.67,4.03,2.26,0.0,1.62,7.36,10.2,45,413,1,0,Poor,5,40.64,45.33,38.11,22.64
2259,17,Other,Postgraduate,1.38,1.91,1.87,6.2,0.78,6.12,6.02,47,474,0,1,Good,2,9.32,52.0,1.0,1.0
2260,17,Other,Postgraduate,2.94,1.41,1.76,1.73,3.69,6.59,7.99,135,117,1,1,Good,4,26.78,61.23,20.88,9.09
2261,20,Female,Undergraduate,3.87,2.57,2.19,2.57,1.7,6.12,8.03,131,342,0,0,Poor,3,19.12,42.03,26.23,9.05
2262,19,Other,High School,1.44,2.72,3.07,5.09,0.06,5.88,9.93,10,441,1,0,Good,5,13.71,58.45,5.92,1.0
2263,21,Other,High School,3.83,1.93,2.68,4.07,1.2,9.92,2.69,42,356,1,0,Average,6,29.72,16.35,45.31,36.72
2264,21,Female,Postgraduate,3.58,2.25,1.89,4.52,4.29,8.02,2.61,83,23,0,1,Average,1,13.02,31.39,22.42,12.05
2265,24,Male,High School,5.09,2.17,0.46,4.3,0.13,4.36,6.46,42,8,1,1,Average,2,25.06,61.51,24.95,11.83
2266,24,Other,Postgraduate,0.93,4.67,3.25,1.31,3.15,6.92,1.0,92,180,1,0,Poor,5,27.91,24.22,22.14,8.51
2267,20,Female,High School,3.04,5.23,1.94,1.6,2.48,8.58,9.69,72,184,1,1,Good,1,36.84,62.51,11.24,1.0
2268,16,Other,High School,6.88,3.19,1.16,2.61,0.07,7.78,1.0,140,263,0,0,Average,6,38.88,16.84,56.37,38.31
2269,23,Female,High School,6.0,2.49,1.51,4.05,1.43,7.42,4.3,31,238,0,1,Poor,4,31.69,45.04,43.13,17.09
2270,17,Female,Postgraduate,4.4,2.44,0.81,2.85,2.52,7.67,6.96,29,360,1,1,Average,3,19.96,70.85,16.31,4.25
2271,22,Other,Postgraduate,5.85,2.98,0.9,1.94,2.23,6.8,7.07,91,422,1,1,Poor,5,26.38,59.77,28.42,2.86
2272,18,Male,Undergraduate,3.11,2.95,3.43,1.13,1.57,8.39,9.57,65,309,0,0,Poor,3,23.91,31.46,29.21,23.0
2273,20,Male,Undergraduate,1.94,1.78,2.02,2.65,4.28,6.76,10.33,43,91,0,0,Poor,4,13.8,46.6,14.52,1.0
2274,18,Other,High School,5.72,1.18,2.12,1.32,2.78,7.44,6.29,134,461,1,1,Poor,3,22.37,58.88,30.46,8.28
2275,22,Male,Postgraduate,6.21,2.92,2.8,3.77,1.11,7.26,8.19,144,461,0,1,Poor,8,38.05,49.29,62.43,33.98
2276,20,Female,Postgraduate,3.79,2.06,1.66,2.2,2.23,6.68,7.09,80,23,1,1,Good,8,29.64,51.63,51.25,27.97
2277,21,Other,High School,3.27,3.11,1.6,1.38,0.0,6.75,7.03,32,71,1,1,Average,9,37.4,40.46,50.54,26.68
2278,22,Male,High School,5.4,0.0,1.57,4.82,1.65,6.68,4.35,13,51,0,0,Good,7,21.71,25.81,54.74,28.27
2279,21,Other,Undergraduate,4.03,1.36,2.06,4.72,3.34,6.25,8.34,62,379,0,1,Good,1,6.34,60.57,5.05,1.0
2280,23,Female,High School,5.13,2.04,3.53,4.76,0.81,7.6,6.48,113,169,0,0,Poor,3,25.63,29.14,33.32,17.52
2281,16,Female,Undergraduate,4.7,3.97,2.47,1.67,0.3,5.06,7.68,101,169,0,1,Average,10,45.71,65.51,55.62,31.24
2282,19,Male,Undergraduate,6.71,2.65,1.2,2.53,1.24,9.61,8.2,104,30,0,1,Good,1,29.44,33.23,34.73,18.26
2283,22,Male,Postgraduate,4.43,1.99,1.79,2.95,3.83,5.95,5.45,149,389,1,1,Average,8,29.37,60.69,46.02,24.8
2284,20,Other,Postgraduate,3.14,3.36,1.32,2.97,1.47,7.1,4.2,74,319,0,1,Poor,3,35.99,35.82,34.96,20.96
2285,24,Other,Undergraduate,3.56,2.81,0.71,1.28,0.41,8.35,6.55,45,452,0,0,Poor,5,29.69,33.28,28.39,17.88
2286,24,Male,Undergraduate,4.59,2.23,2.75,3.57,0.0,7.76,5.91,149,345,0,1,Good,5,17.35,41.64,27.5,12.98
2287,23,Male,Undergraduate,5.23,2.71,2.18,2.66,1.13,6.92,3.6,81,204,1,0,Average,7,40.98,30.17,41.94,30.86
2288,22,Other,Postgraduate,0.65,3.45,3.89,3.58,2.25,4.99,3.41,115,474,1,1,Good,9,22.12,66.03,28.49,10.56
2289,17,Male,High School,4.09,4.39,1.07,0.0,2.23,8.87,4.68,42,140,0,1,Average,2,35.97,32.22,31.89,17.15
2290,22,Male,High School,3.93,3.48,2.19,0.56,2.51,6.6,11.68,92,497,0,1,Good,7,31.9,69.13,32.83,13.82
2291,25,Male,High School,3.87,2.32,0.08,2.28,0.0,5.93,9.02,81,166,0,0,Poor,5,20.0,41.17,33.57,8.32
2292,19,Other,Postgraduate,4.62,3.38,3.02,3.91,2.81,5.93,10.77,37,195,1,0,Poor,1,8.34,52.12,9.84,1.0
2293,24,Female,Postgraduate,2.69,2.22,1.16,4.97,3.65,6.05,5.75,79,408,0,0,Poor,6,15.72,43.94,19.97,1.0
2294,18,Female,Undergraduate,3.33,4.81,1.45,1.88,0.0,5.3,7.55,115,191,1,0,Average,9,35.51,44.3,32.88,20.46
2295,25,Other,Undergraduate,3.11,0.97,2.62,3.52,0.25,6.62,9.08,51,323,1,0,Average,1,6.08,50.95,5.97,1.2
2296,18,Female,High School,1.52,3.55,1.33,3.89,0.05,7.5,7.15,110,193,0,1,Average,10,30.21,38.37,34.22,29.66
2297,22,Male,Undergraduate,2.92,7.41,3.75,1.2,2.39,6.3,9.8,91,147,0,1,Poor,5,33.39,60.13,26.99,12.31
2298,20,Male,High School,5.82,3.06,2.99,2.02,0.0,7.43,5.8,10,448,1,0,Average,4,29.42,46.2,32.84,17.05
2299,16,Male,Postgraduate,5.1,3.87,0.34,2.77,2.24,7.73,4.72,96,375,0,0,Good,4,31.89,26.66,43.17,23.99
2300,25,Male,Postgraduate,5.4,2.7,2.58,1.8,2.21,7.15,11.55,114,420,0,1,Average,7,42.08,53.92,46.74,22.24
2301,25,Male,Postgraduate,6.26,1.85,1.73,0.0,2.49,6.47,5.45,78,442,0,0,Poor,5,37.59,35.97,52.48,32.66
2302,17,Female,High School,3.57,4.24,0.84,2.53,0.75,5.59,4.77,127,215,0,0,Good,3,25.31,33.77,20.85,16.94
2303,21,Male,Undergraduate,4.58,1.41,0.49,1.94,1.21,5.27,10.2,60,15,0,0,Poor,4,34.06,49.61,44.28,27.32
2304,24,Female,High School,5.05,2.71,2.71,0.95,0.0,7.2,9.13,124,438,1,1,Average,5,43.33,63.69,35.35,23.51
2305,19,Other,Undergraduate,4.76,2.31,0.19,2.08,0.32,6.68,5.83,109,21,1,0,Poor,8,39.27,33.32,46.19,26.96
2306,23,Male,Undergraduate,8.94,5.11,2.28,4.88,1.97,9.83,14.47,132,337,0,0,Good,2,39.28,16.33,64.07,43.05
2307,22,Female,High School,1.26,0.54,1.77,1.9,3.09,5.75,4.86,39,324,0,1,Good,2,18.24,50.1,1.0,1.0
2308,22,Female,High School,2.76,1.06,3.11,5.01,0.67,6.59,9.11,101,146,0,1,Good,5,21.83,45.47,15.84,2.54
2309,17,Male,Undergraduate,4.28,0.16,3.51,2.92,0.0,8.94,11.15,143,97,1,0,Average,1,14.12,32.58,16.62,2.98
2310,24,Female,Postgraduate,5.36,4.24,2.65,0.0,2.29,5.21,4.28,32,292,1,1,Average,7,46.97,65.71,37.62,21.87
2311,24,Other,Postgraduate,5.55,3.73,0.85,2.76,1.91,7.19,6.69,127,137,1,0,Average,2,31.4,37.92,34.89,21.07
2312,22,Other,Postgraduate,2.95,4.65,1.85,4.79,0.0,7.53,6.42,67,16,0,0,Good,4,12.61,36.37,18.29,4.87
2313,21,Female,High School,3.9,2.9,3.1,4.97,3.88,5.83,9.63,97,261,0,1,Good,8,20.25,50.62,38.76,19.87
2314,24,Other,Undergraduate,4.51,4.56,4.21,2.44,2.2,7.05,10.97,42,16,1,0,Good,5,34.82,49.19,38.5,20.66
2315,21,Other,Undergraduate,5.08,2.55,1.67,1.02,0.25,6.35,10.41,148,130,0,0,Average,4,25.26,43.96,37.78,12.49
2316,16,Other,Postgraduate,3.83,2.05,0.0,2.96,1.04,9.26,8.44,31,203,1,1,Good,3,30.66,54.68,19.11,8.58
2317,18,Other,Undergraduate,6.34,1.1,1.15,0.83,1.12,7.12,5.58,47,298,0,0,Good,4,24.88,32.2,47.55,24.63
2318,17,Male,Undergraduate,3.75,1.7,2.89,3.42,1.64,6.45,7.44,75,405,0,0,Poor,9,29.96,41.19,40.65,22.42
2319,18,Female,Postgraduate,6.42,0.15,2.53,4.54,3.03,7.41,7.2,77,461,0,1,Good,3,21.04,60.81,27.67,9.61
2320,24,Female,Undergraduate,7.3,2.58,1.55,2.02,2.41,5.66,6.08,58,106,0,0,Poor,10,50.18,34.46,85.9,48.77
2321,25,Male,Undergraduate,4.37,1.12,2.04,3.0,2.28,7.15,9.59,148,68,1,1,Average,4,29.24,48.9,28.56,13.84
2322,20,Female,Undergraduate,2.85,1.36,2.56,1.93,0.93,5.45,8.67,21,310,1,1,Average,10,34.86,71.47,45.61,22.0
2323,23,Male,High School,5.8,3.23,0.1,7.28,1.45,7.27,1.29,19,193,0,0,Poor,9,37.03,25.11,62.54,46.89
2324,16,Male,Postgraduate,1.49,3.32,1.49,4.27,2.47,6.98,7.92,97,412,0,0,Average,7,20.0,40.8,26.41,19.1
2325,24,Male,High School,9.6,0.0,0.93,3.06,2.19,7.49,10.02,71,408,0,1,Average,1,24.15,49.32,49.54,25.41
2326,24,Other,Undergraduate,3.2,3.22,1.52,2.06,3.05,6.88,5.43,59,438,0,0,Good,7,23.84,28.8,35.04,18.76
2327,25,Female,High School,5.31,2.08,1.65,1.91,0.0,8.24,9.27,105,133,1,1,Good,3,27.96,42.0,34.98,13.81
2328,19,Other,Undergraduate,0.51,3.92,2.62,4.83,0.0,7.82,10.7,111,138,1,0,Poor,4,18.77,46.02,3.91,1.0
2329,23,Male,Undergraduate,7.12,1.0,1.41,4.42,2.58,5.73,10.18,117,382,1,0,Good,10,34.57,65.08,63.35,30.52
2330,24,Other,High School,3.35,4.26,2.9,4.12,2.47,8.45,10.28,57,401,0,0,Good,8,40.89,45.98,39.6,24.35
2331,25,Other,Undergraduate,6.4,1.59,3.44,1.44,1.23,6.95,9.52,136,430,1,1,Poor,4,28.64,72.17,30.76,5.72
2332,22,Other,Undergraduate,3.63,3.44,0.0,2.56,2.73,6.21,4.86,49,383,1,0,Average,8,39.93,53.77,44.27,19.01
2333,19,Male,High School,2.4,1.95,0.52,2.23,2.53,5.81,8.21,109,244,1,1,Good,2,4.61,58.61,4.58,1.0
2334,24,Female,Postgraduate,5.99,0.54,3.99,2.41,2.75,5.91,5.16,40,174,0,1,Average,7,26.57,43.73,50.42,32.01
2335,23,Female,Undergraduate,2.95,1.29,2.99,5.38,1.11,4.0,3.76,99,433,0,1,Good,1,2.09,61.87,1.0,1.0
2336,16,Male,High School,1.64,1.93,0.37,4.63,0.6,7.73,6.48,87,360,1,0,Poor,6,16.85,34.13,28.65,4.04
2337,21,Male,Postgraduate,6.24,2.22,2.38,2.88,2.56,6.39,9.4,85,422,1,0,Average,2,28.63,58.48,27.85,5.32
2338,24,Other,Undergraduate,7.59,3.68,0.41,3.81,0.42,7.62,5.96,121,355,0,0,Good,8,48.14,18.43,69.32,39.99
2339,25,Female,High School,5.0,2.02,2.45,4.67,1.97,8.21,9.48,106,440,0,1,Average,8,32.57,61.12,50.65,20.61
2340,20,Male,Undergraduate,4.8,1.94,0.68,1.96,2.12,7.44,11.0,24,36,1,1,Poor,8,36.23,64.86,44.69,26.03
2341,17,Male,High School,1.88,4.18,2.03,3.2,1.05,6.72,9.56,108,323,1,0,Good,5,29.06,55.9,30.5,8.95
2342,20,Male,Undergraduate,6.34,2.47,1.13,5.25,1.48,5.73,1.0,52,164,0,1,Average,3,20.08,35.64,44.62,14.77
2343,21,Other,Undergraduate,4.17,2.19,1.2,1.96,3.02,5.74,2.62,114,438,1,1,Average,3,16.71,65.75,22.2,3.15
2344,20,Other,Postgraduate,3.48,1.45,1.31,2.71,2.13,6.53,4.81,99,201,1,0,Poor,2,24.84,30.94,24.72,5.09
2345,16,Female,High School,2.39,2.09,2.42,2.52,0.0,7.22,10.93,101,470,1,1,Good,8,26.57,59.25,29.27,12.38
2346,22,Other,Postgraduate,1.9,4.62,1.78,1.76,0.42,8.11,9.76,137,486,0,1,Good,6,23.62,37.71,15.37,10.88
2347,20,Female,Undergraduate,4.95,2.14,5.18,3.9,1.25,7.69,3.95,118,150,1,0,Good,1,17.39,27.25,28.49,7.34
2348,18,Male,High School,3.1,0.86,2.93,2.36,1.79,6.14,5.85,41,68,0,0,Average,6,25.05,40.28,29.81,15.02
2349,24,Other,Undergraduate,5.54,3.0,0.58,2.56,1.96,6.91,6.97,78,203,0,0,Good,3,28.29,31.75,41.42,19.34
2350,19,Other,Undergraduate,3.74,0.93,1.32,3.36,1.69,6.8,9.2,65,33,1,0,Average,4,17.56,41.13,17.61,5.61
2351,23,Other,Undergraduate,5.54,3.34,4.01,4.49,1.84,8.53,3.31,44,12,0,0,Poor,2,26.3,18.67,36.56,20.1
2352,18,Male,High School,4.35,2.14,1.48,2.56,1.3,8.31,2.78,80,298,1,1,Good,4,39.12,45.91,30.42,13.02
2353,20,Male,Postgraduate,3.83,2.19,0.39,3.8,2.56,6.18,8.59,134,46,1,0,Average,5,18.68,55.22,22.05,6.55
2354,21,Other,Undergraduate,5.11,4.75,1.05,2.42,1.39,7.63,5.05,81,224,0,0,Good,1,25.74,23.18,24.1,15.15
2355,17,Male,High School,2.69,4.61,3.4,3.89,0.26,8.54,6.08,116,123,1,0,Poor,9,41.43,21.29,48.42,32.91
2356,19,Male,Undergraduate,0.0,4.3,1.79,2.7,3.37,5.09,11.09,97,439,1,0,Good,1,3.73,54.4,1.0,1.0
2357,21,Male,Undergraduate,3.33,1.36,3.13,1.84,1.88,7.81,6.14,91,233,1,0,Average,10,31.37,34.04,47.08,27.27
2358,21,Female,Undergraduate,6.53,1.68,3.37,3.03,0.34,6.89,10.04,89,321,1,0,Average,9,46.36,61.86,59.79,25.64
2359,17,Other,Postgraduate,2.9,1.21,0.49,4.8,1.35,8.98,4.82,24,167,1,1,Good,6,22.9,47.04,31.66,10.81
2360,23,Other,Undergraduate,2.79,3.43,2.09,2.53,3.05,8.95,8.24,92,55,0,1,Poor,1,18.07,32.13,12.01,7.7
2361,20,Female,Undergraduate,3.33,1.46,0.58,3.53,2.0,6.32,8.42,125,325,1,1,Good,6,13.49,65.23,15.78,1.0
2362,19,Other,Undergraduate,3.41,3.8,0.61,2.76,0.07,6.55,10.33,16,288,0,0,Average,6,25.98,41.65,33.72,8.66
2363,19,Male,High School,5.62,1.84,2.03,2.98,0.0,6.45,9.73,100,235,0,0,Good,8,34.55,38.12,56.41,35.35
2364,20,Female,High School,5.4,4.0,4.07,2.6,2.67,10.0,7.13,78,176,0,0,Good,8,41.96,14.14,61.84,44.23
2365,21,Other,High School,4.93,1.82,0.98,1.47,2.72,6.46,9.01,83,306,0,0,Average,4,30.86,44.68,39.19,20.41
2366,24,Male,High School,7.32,3.15,1.21,0.0,3.62,6.68,8.48,19,178,1,0,Average,6,46.83,44.66,47.43,24.48
2367,18,Other,Postgraduate,4.43,4.63,2.85,2.09,0.97,6.28,10.74,29,200,0,1,Average,4,32.86,60.5,22.26,5.93
2368,19,Male,Undergraduate,7.61,4.02,3.0,2.7,0.88,8.87,3.69,135,17,0,0,Good,6,44.6,11.76,75.92,53.56
2369,16,Male,Postgraduate,3.04,0.0,1.3,3.81,3.24,7.42,3.64,0,359,0,1,Good,6,23.84,48.44,18.89,3.01
2370,20,Male,High School,5.0,0.74,1.15,4.13,2.22,7.3,5.59,33,499,0,1,Poor,8,28.95,44.22,53.56,26.72
2371,25,Male,Undergraduate,5.84,3.29,4.0,1.21,0.0,5.85,8.68,29,309,0,0,Poor,8,45.55,54.39,54.99,38.97
2372,24,Male,Undergraduate,2.37,2.65,2.37,0.06,0.82,8.33,4.98,13,310,0,1,Poor,9,48.41,36.37,49.47,33.76
2373,16,Other,Postgraduate,3.14,3.46,4.01,0.0,0.0,6.87,7.71,110,265,0,0,Poor,6,34.82,29.28,36.33,25.54
2374,25,Male,High School,5.55,1.65,3.92,2.03,2.78,7.41,3.07,52,345,0,0,Poor,5,39.16,26.25,49.7,30.12
2375,24,Female,Undergraduate,1.83,0.95,2.96,0.99,3.48,4.86,9.72,146,440,0,1,Average,10,25.04,75.43,22.57,9.58
2376,16,Male,Undergraduate,4.46,2.08,3.56,3.42,2.47,5.64,3.88,74,71,0,0,Poor,7,30.53,23.08,47.39,36.02
2377,18,Other,Undergraduate,3.88,1.31,2.44,3.47,0.04,6.14,13.71,59,29,1,1,Good,7,34.29,68.5,38.46,14.25
2378,17,Male,High School,6.88,2.22,0.87,4.0,2.76,6.87,8.65,27,416,1,1,Average,10,36.73,63.38,56.77,17.43
2379,22,Female,Undergraduate,6.06,2.21,1.69,2.87,0.18,6.55,5.69,131,167,1,1,Poor,6,27.51,48.49,45.84,25.63
2380,23,Other,Undergraduate,5.71,2.15,1.53,2.58,0.85,6.86,9.02,66,16,1,1,Poor,6,41.48,62.05,52.04,24.21
2381,23,Female,Postgraduate,4.56,2.22,1.96,0.38,0.08,6.3,7.0,21,50,0,1,Poor,7,30.22,55.31,44.49,20.81
2382,22,Other,High School,4.84,3.24,2.79,0.31,0.32,5.92,10.79,35,439,1,0,Average,1,27.23,72.6,18.9,1.0
2383,23,Female,Undergraduate,2.72,3.68,0.87,1.87,0.92,8.7,6.86,72,203,1,0,Poor,5,37.8,37.18,23.26,14.69
2384,23,Other,Postgraduate,0.35,3.89,0.3,2.78,0.86,6.49,6.12,41,360,1,1,Poor,8,25.59,60.3,19.12,4.84
2385,24,Female,Undergraduate,3.02,1.87,3.01,4.89,3.63,6.85,10.68,108,218,0,1,Average,10,27.74,53.58,41.71,3.32
2386,25,Male,Postgraduate,4.89,2.37,0.06,5.25,1.32,6.54,3.74,29,168,1,1,Good,10,37.64,51.46,59.61,27.32
2387,23,Other,Undergraduate,2.61,1.68,2.39,3.49,2.01,7.31,1.82,95,484,0,1,Good,7,22.4,33.78,23.47,10.96
2388,16,Female,Undergraduate,9.84,1.24,0.0,4.27,0.39,6.89,9.47,140,113,0,1,Good,1,28.43,41.8,50.89,24.83
2389,17,Other,Postgraduate,1.13,2.17,0.0,1.28,3.27,7.44,9.82,144,486,1,1,Average,1,8.49,54.56,1.0,1.0
2390,20,Other,Postgraduate,3.12,0.73,3.65,2.1,0.24,7.33,7.67,149,483,1,0,Average,6,30.26,33.24,30.18,18.11
2391,16,Female,Undergraduate,5.09,2.01,0.36,4.03,1.12,7.51,8.54,127,348,1,0,Poor,1,17.18,41.72,31.54,22.98
2392,19,Other,High School,1.3,3.42,2.12,0.9,0.13,6.61,10.07,25,57,1,1,Poor,9,35.46,58.49,30.31,13.89
2393,19,Male,High School,2.58,2.44,1.62,3.46,2.0,7.03,5.95,33,309,1,0,Poor,6,20.7,45.78,29.35,8.96
2394,19,Female,Undergraduate,4.2,2.42,2.44,3.13,0.66,7.56,7.71,112,301,0,1,Average,7,29.48,44.13,47.83,16.12
2395,25,Female,Postgraduate,4.49,2.69,3.8,5.22,1.94,6.4,6.23,59,216,0,0,Good,10,29.64,33.48,44.08,20.78
2396,21,Other,Postgraduate,2.81,0.54,1.42,4.37,0.31,6.98,7.47,147,217,1,1,Good,7,13.77,48.28,18.47,6.98
2397,21,Other,Postgraduate,7.92,3.81,2.44,0.89,2.17,8.86,8.5,68,83,1,0,Average,4,38.6,37.61,63.24,34.3
2398,20,Other,Postgraduate,5.34,3.04,1.05,0.55,2.46,5.35,8.55,17,349,0,0,Poor,9,46.21,52.31,62.89,35.63
2399,22,Female,Undergraduate,3.53,2.0,3.19,1.49,0.57,7.15,3.41,63,60,0,0,Average,5,34.01,14.74,29.67,19.26
2400,19,Other,High School,5.33,2.94,2.58,2.43,2.39,9.63,9.13,24,476,0,1,Good,4,34.09,39.36,35.68,16.68
2401,25,Male,High School,5.32,3.16,1.49,3.39,2.34,6.45,8.12,8,239,0,0,Average,6,31.03,32.88,44.38,24.96
2402,18,Female,High School,1.97,1.94,2.25,0.0,0.2,6.23,10.52,135,230,1,0,Good,8,29.77,51.79,30.91,14.28
2403,17,Female,High School,7.92,1.88,2.61,4.04,0.99,5.39,4.23,146,35,0,1,Good,1,32.09,44.77,36.28,18.27
2404,25,Other,Undergraduate,3.16,4.14,0.99,1.68,1.31,9.06,2.29,89,251,0,0,Poor,6,41.87,18.26,48.95,27.4
2405,20,Male,High School,4.25,3.31,2.79,3.68,1.33,8.07,6.63,84,277,0,0,Average,1,27.0,26.0,32.32,25.29
2406,16,Male,Undergraduate,6.26,3.41,4.39,2.03,0.86,6.44,4.6,16,382,1,0,Average,6,34.66,41.07,50.95,29.89
2407,22,Male,Undergraduate,7.14,2.47,1.31,3.65,3.07,6.8,6.02,55,195,1,0,Average,9,34.32,39.31,66.6,34.35
2408,24,Other,Postgraduate,3.83,1.44,1.12,1.0,1.01,6.14,7.38,116,285,1,0,Average,10,47.56,54.92,47.97,29.22
2409,17,Other,Undergraduate,2.78,1.46,2.41,2.32,1.72,5.96,10.52,127,195,1,1,Poor,5,24.36,68.49,14.3,4.92
2410,18,Female,Postgraduate,4.31,3.63,3.6,0.0,1.98,4.35,7.36,92,258,0,0,Poor,4,26.78,50.92,34.36,3.86
