student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4112,18,Other,High School,4.98,2.67,1.35,1.18,1.56,8.03,7.3,Good,6,43.49,48.38,44.59,21.22
4116,25,Other,High School,0.68,0.54,3.67,6.51,0.21,8.93,7.16,Average,6,14.02,48.01,3.25,1.0
4117,16,Female,High School,4.64,1.81,3.44,3.82,0.5,5.83,8.08,Poor,8,17.47,28.27,35.47,16.23
4119,20,Other,High School,4.81,2.46,1.58,2.95,0.0,7.82,11.01,Average,7,34.34,37.2,50.43,22.43
4124,20,Other,High School,2.21,1.93,2.63,0.81,1.91,7.06,4.91,Good,2,17.84,44.15,11.08,1.0
4125,25,Male,High School,4.97,3.52,2.14,1.19,1.08,5.99,1.0,Poor,6,37.24,62.32,32.34,12.56
4128,22,Male,High School,3.08,3.61,1.29,2.65,0.43,7.59,5.88,Poor,5,32.25,35.02,31.89,23.16
4131,23,Other,High School,4.14,1.89,1.63,2.22,1.47,5.3,3.65,Average,7,41.73,62.0,46.58,21.61
4138,17,Other,High School,5.06,0.22,3.19,0.12,1.92,7.06,6.48,Poor,1,19.64,63.0,20.68,8.25
4143,20,Male,High School,3.75,3.03,1.31,3.07,2.19,6.68,8.28,Average,8,29.74,29.34,50.13,20.09
4144,24,Female,High School,5.67,3.46,1.81,1.32,2.09,8.02,7.94,Poor,3,25.36,43.28,26.86,10.79
4146,22,Male,High School,3.84,3.54,0.27,4.74,1.54,7.87,4.72,Average,6,28.47,32.62,34.21,22.48
4147,18,Female,High School,1.07,1.46,2.17,2.63,0.95,7.13,5.48,Poor,8,14.22,37.31,26.43,13.51
4148,18,Other,High School,4.22,2.89,1.92,2.67,3.02,6.8,7.7,Good,9,39.38,51.44,48.06,25.18
4160,19,Female,High School,4.74,0.57,3.52,5.14,1.3,6.9,4.96,Poor,3,15.95,39.36,19.51,1.0
4162,19,Male,High School,6.41,4.53,0.64,0.64,1.46,7.01,3.86,Good,4,36.94,32.41,51.34,36.69
4163,19,Male,High School,6.47,3.26,3.23,2.6,2.64,8.72,5.12,Poor,2,30.11,30.35,32.18,16.76
4164,18,Other,High School,4.13,4.54,0.93,3.13,1.09,8.04,8.25,Poor,6,40.29,53.95,44.21,17.94
4165,25,Other,High School,2.17,2.81,2.02,3.16,0.0,9.41,5.28,Good,10,29.73,13.02,55.4,32.58
4167,19,Female,High School,7.05,3.99,0.04,2.35,1.55,8.01,8.66,Good,9,46.32,34.4,57.29,33.88
4170,19,Other,High School,4.53,0.59,0.62,1.31,1.74,7.41,6.41,Poor,8,37.62,55.73,44.2,30.01
4178,18,Male,High School,5.53,2.84,2.93,3.59,1.09,5.01,7.81,Average,5,25.86,50.14,36.75,14.56
4182,25,Other,High School,5.59,0.84,1.37,4.23,0.41,7.37,6.98,Average,4,21.08,49.79,36.04,7.76
4188,22,Other,High School,7.02,4.2,0.69,3.04,1.38,7.38,6.53,Good,7,40.46,55.83,58.41,25.36
4190,25,Other,High School,5.81,2.51,1.89,5.99,0.99,7.28,1.0,Poor,3,23.87,21.63,40.5,25.7
4194,17,Other,High School,3.11,4.04,1.14,2.22,0.95,6.61,3.27,Poor,6,36.39,40.93,42.99,22.95
4197,24,Other,High School,3.78,0.68,1.88,2.68,1.14,6.92,5.76,Average,6,30.38,47.65,39.06,22.17
4198,22,Female,High School,4.14,1.42,1.85,1.86,0.0,4.28,8.85,Good,10,38.42,56.15,44.48,16.83
4199,23,Male,High School,2.85,4.08,2.53,1.42,0.16,7.51,8.35,Good,3,25.77,54.91,9.48,3.8
4201,16,Female,High School,2.92,3.14,3.91,1.76,2.05,8.02,6.6,Poor,3,22.45,35.72,16.32,8.91
4202,22,Male,High School,3.95,5.31,2.23,2.59,1.47,4.91,8.72,Average,9,39.69,64.74,39.43,27.85
4203,20,Other,High School,2.96,3.86,1.6,3.01,1.86,5.48,5.23,Poor,9,34.22,60.13,45.27,22.51
4207,20,Female,High School,5.57,3.25,2.93,1.53,0.0,6.73,6.7,Good,10,55.02,67.92,64.09,40.4
4209,17,Female,High School,1.6,2.15,3.4,4.24,0.47,8.36,5.91,Poor,8,26.32,20.25,33.06,18.55
4214,22,Male,High School,3.01,1.99,1.35,3.53,2.67,8.84,7.13,Average,1,17.87,40.93,9.36,9.51
4217,19,Female,High School,4.94,2.11,2.51,2.3,2.21,9.05,7.09,Poor,9,44.69,22.21,61.82,46.73
4218,19,Male,High School,5.67,2.45,2.74,3.4,0.0,7.41,1.78,Poor,6,44.03,21.46,55.56,32.25
4220,25,Male,High School,3.32,1.56,2.99,3.0,0.0,6.47,9.24,Poor,8,32.43,71.47,33.81,14.02
4223,25,Other,High School,3.32,2.78,0.0,3.65,1.47,6.71,7.12,Good,10,33.05,28.81,55.45,35.59
4225,19,Male,High School,3.16,2.97,0.84,0.57,2.41,9.15,7.17,Average,10,45.83,49.05,48.17,31.94
4227,16,Male,High School,4.07,5.2,0.89,2.57,0.0,6.06,6.47,Good,6,34.98,52.88,38.64,22.36
4228,23,Female,High School,3.72,1.23,2.59,2.86,1.75,6.69,5.52,Average,8,34.49,58.4,37.9,27.01
4240,16,Other,High School,2.43,5.0,2.01,1.15,3.43,7.16,6.5,Good,4,18.06,28.86,25.91,6.12
4241,22,Other,High School,5.49,0.84,0.96,5.22,3.03,4.9,3.39,Average,4,18.45,58.15,21.82,11.43
4242,18,Female,High School,1.2,3.84,2.37,2.58,2.44,7.33,2.35,Poor,7,33.54,39.91,25.48,14.53
4244,22,Male,High School,2.38,2.24,1.55,3.93,0.61,7.93,6.44,Poor,9,30.68,48.46,32.4,15.17
4247,20,Male,High School,8.56,2.55,0.0,3.7,0.69,4.17,7.46,Average,6,46.77,59.35,63.89,42.81
4249,17,Female,High School,5.54,3.18,0.78,0.83,1.87,5.26,3.91,Poor,10,47.29,62.84,52.92,29.29
4256,23,Male,High School,5.65,2.5,1.93,2.09,1.06,7.65,4.81,Average,3,26.18,47.67,29.48,3.24
4257,22,Female,High School,5.77,1.68,3.81,3.5,2.64,6.19,6.19,Average,8,34.55,73.89,48.4,25.84
4260,25,Other,High School,1.25,3.83,1.5,1.28,1.43,6.6,12.26,Poor,5,25.29,58.74,22.91,11.66
4265,21,Other,High School,3.85,1.5,1.46,3.03,1.42,7.11,2.89,Poor,10,35.54,42.44,48.39,31.12
4271,22,Male,High School,4.91,0.0,4.4,2.94,1.01,7.1,10.61,Good,9,26.4,54.15,47.26,16.25
4282,21,Other,High School,5.13,3.37,1.78,2.91,1.94,5.75,12.15,Poor,8,30.18,66.51,39.06,21.04
4291,25,Female,High School,4.52,4.49,2.16,4.8,0.39,7.03,5.72,Poor,6,33.09,41.91,41.06,13.97
4292,19,Other,High School,2.87,3.01,1.88,3.37,2.66,8.13,2.7,Poor,10,32.19,42.44,44.18,23.47
4305,16,Other,High School,5.23,1.8,2.24,2.51,2.04,6.91,7.99,Average,7,31.51,46.15,49.43,32.43
4308,24,Male,High School,4.46,1.86,2.8,4.41,0.0,6.25,6.66,Average,6,30.34,43.08,37.81,16.86
4310,17,Female,High School,5.32,6.05,1.18,2.9,1.74,8.55,8.23,Poor,9,59.76,41.59,69.63,42.41
4311,21,Other,High School,4.39,0.88,0.85,2.32,2.11,6.55,6.36,Good,10,34.33,70.77,49.43,30.93
4312,18,Male,High School,2.81,0.0,3.91,2.8,3.19,7.58,6.14,Poor,6,18.59,41.39,25.55,2.87
4314,18,Male,High School,4.65,2.47,2.32,2.91,1.14,7.05,8.56,Poor,1,21.21,42.78,28.52,6.76
4316,17,Male,High School,2.57,3.95,1.71,1.63,1.82,8.7,9.5,Good,10,43.46,34.81,37.45,33.8
4317,18,Female,High School,5.44,2.56,1.04,3.42,1.46,6.29,8.49,Poor,2,28.48,48.22,36.9,16.58
4320,18,Female,High School,4.31,1.97,1.75,3.12,2.4,7.26,9.89,Average,3,13.17,39.6,15.6,3.95
4324,22,Male,High School,4.61,1.75,1.4,4.56,0.85,7.17,6.24,Good,1,25.23,55.53,28.7,2.5
4326,18,Male,High School,8.66,3.27,3.06,0.82,0.84,6.44,10.63,Poor,7,44.48,48.64,81.16,51.35
4327,24,Male,High School,5.81,2.08,1.38,5.05,1.56,6.25,5.98,Average,9,31.77,38.86,65.51,37.43
4329,25,Other,High School,2.19,1.66,2.29,3.69,2.28,6.92,8.2,Average,6,22.61,59.12,28.57,3.14
4333,17,Female,High School,7.17,1.25,3.17,3.17,1.61,6.23,8.5,Average,8,29.17,56.43,63.82,28.39
4334,22,Female,High School,0.07,4.05,2.68,3.68,0.88,8.89,3.78,Good,4,20.8,37.04,1.0,1.0
4338,25,Male,High School,2.87,4.11,3.41,2.41,3.28,5.08,9.79,Average,4,15.32,49.6,23.31,6.32
4340,18,Female,High School,3.98,2.21,2.11,1.7,0.0,7.18,5.12,Poor,1,31.3,56.29,13.0,16.8
4341,21,Male,High School,6.36,1.19,1.53,4.95,1.17,4.73,10.51,Poor,4,18.47,80.37,38.3,1.0
4345,19,Male,High School,5.24,2.51,0.66,1.24,0.0,7.39,7.18,Good,4,40.79,31.77,36.54,26.87
4346,20,Female,High School,5.33,2.27,3.55,4.58,1.23,8.64,4.55,Average,9,33.74,45.81,53.17,30.36
4348,18,Other,High School,2.16,4.13,4.04,2.05,1.59,7.77,10.72,Average,5,20.22,57.61,17.39,4.58
4349,19,Female,High School,7.84,2.69,3.2,4.75,1.85,6.64,5.09,Good,8,33.32,61.45,58.89,32.94
4350,24,Female,High School,6.15,1.33,1.47,3.05,2.29,7.2,1.0,Poor,5,30.59,39.49,46.08,25.64
4357,24,Female,High School,2.59,2.83,2.52,4.2,1.66,8.06,7.5,Good,4,26.36,60.3,15.19,3.07
4360,20,Male,High School,4.24,0.4,2.19,4.92,3.37,8.68,1.0,Poor,10,32.2,6.75,65.97,43.46
4361,18,Female,High School,5.76,1.18,2.59,3.55,2.5,6.59,7.48,Poor,2,28.11,36.84,24.97,13.76
4363,22,Male,High School,3.49,1.55,1.86,1.33,2.09,4.52,7.65,Average,1,10.94,74.16,1.0,1.0
4368,25,Other,High School,2.84,4.44,0.71,5.3,0.0,8.97,7.11,Poor,6,29.66,19.36,31.89,16.3
4369,25,Male,High School,5.58,2.26,2.19,1.85,1.69,5.17,9.18,Poor,4,21.41,70.75,33.48,3.39
4373,24,Male,High School,3.96,3.57,0.36,3.86,2.12,8.88,3.7,Average,2,22.15,39.63,25.62,7.79
4375,22,Female,High School,5.12,3.5,2.87,2.82,3.01,7.74,5.77,Average,6,34.87,35.91,41.4,22.44
4377,22,Male,High School,4.32,2.45,3.04,1.78,0.0,7.87,6.56,Good,4,32.69,50.03,35.2,12.09
4381,19,Female,High School,3.01,2.96,1.28,2.15,0.63,5.26,5.99,Good,3,24.9,37.67,30.97,14.11
4385,16,Male,High School,6.33,1.9,1.6,1.7,3.07,5.63,6.44,Poor,5,33.0,54.35,45.59,22.95
4386,23,Other,High School,3.23,2.59,3.09,0.17,2.18,5.9,5.4,Average,10,37.61,70.96,43.57,12.81
4392,16,Male,High School,5.87,2.1,2.36,4.07,0.0,5.56,11.05,Average,4,26.57,73.45,23.05,4.46
4394,25,Other,High School,3.4,2.4,0.03,3.62,0.0,8.83,8.85,Poor,1,26.36,24.98,25.04,11.7
4396,17,Male,High School,4.49,2.96,3.96,0.28,1.76,7.64,6.59,Poor,10,44.88,24.4,68.37,46.19
4407,20,Female,High School,7.3,2.48,1.14,4.97,1.31,5.22,6.94,Poor,9,35.19,53.84,62.79,34.83
4409,21,Female,High School,4.97,3.07,0.95,4.52,2.23,8.06,6.71,Good,2,18.57,38.98,33.42,13.97
4411,22,Female,High School,4.21,2.44,2.52,3.78,0.21,7.26,3.24,Average,3,20.19,30.88,28.81,11.1
4412,24,Female,High School,5.59,2.74,1.61,3.35,3.61,5.94,5.32,Average,7,31.03,48.62,55.2,22.77
4419,24,Male,High School,4.96,2.04,2.99,1.64,1.51,6.49,9.05,Average,6,29.0,48.02,46.59,15.42
4425,18,Other,High School,3.72,1.97,1.81,4.57,1.34,6.64,1.0,Average,9,26.99,48.11,37.26,24.54
4426,19,Female,High School,4.16,4.02,1.44,4.11,1.15,7.39,4.26,Average,4,33.67,29.07,30.79,22.01
4429,16,Male,High School,6.63,3.75,1.15,1.34,1.62,5.6,6.78,Average,2,27.7,49.52,36.34,23.64
4431,20,Female,High School,1.98,3.77,1.19,2.79,0.81,7.53,6.07,Good,10,36.88,30.57,44.6,25.89
4434,20,Other,High School,4.76,3.88,0.64,4.31,2.16,5.77,5.03,Poor,3,17.4,54.8,22.71,9.5
4437,16,Male,High School,3.72,2.56,1.4,4.67,1.5,5.3,10.39,Good,3,16.86,50.41,29.6,11.09
4438,24,Male,High School,6.09,3.55,4.73,2.87,1.42,4.69,6.49,Poor,4,29.66,38.13,37.25,25.82
4441,19,Other,High School,5.06,2.81,2.74,3.76,2.33,7.7,8.06,Good,2,28.46,28.28,25.58,25.77
4442,23,Female,High School,5.69,2.65,1.21,2.73,1.83,7.56,9.63,Good,4,35.03,39.24,47.49,23.01
4443,17,Male,High School,4.02,3.91,1.38,5.62,0.8,8.14,1.42,Poor,4,24.22,31.34,32.88,15.77
4444,16,Male,High School,3.29,4.36,0.5,5.24,0.0,5.97,4.62,Good,10,34.34,58.1,46.0,22.12
4447,16,Other,High School,5.8,2.08,2.55,6.82,0.0,10.0,3.72,Good,9,35.28,35.3,54.68,33.79
4448,25,Male,High School,3.27,1.86,0.46,3.87,1.21,6.08,4.42,Poor,9,22.96,40.87,36.38,19.62
4456,23,Other,High School,6.34,1.69,2.55,3.72,1.28,7.43,6.86,Average,5,33.83,46.84,49.99,25.18
4459,18,Female,High School,3.65,2.71,2.27,3.68,3.42,6.27,7.76,Average,6,21.26,39.55,35.87,24.16
4460,20,Male,High School,3.62,3.51,3.42,1.87,2.58,7.21,10.83,Poor,4,25.9,27.34,30.92,18.28
4461,25,Male,High School,4.98,2.6,0.49,3.32,1.88,6.96,6.83,Average,10,24.33,28.98,62.18,35.68
4466,19,Female,High School,1.25,3.37,1.68,2.27,1.01,7.04,12.57,Good,5,15.82,55.52,1.0,1.0
4468,16,Female,High School,4.91,2.77,1.25,0.62,2.9,6.56,7.2,Poor,4,41.32,69.78,38.64,9.15
4469,22,Male,High School,1.95,0.77,2.04,4.15,3.08,7.27,8.05,Good,4,6.6,37.67,15.67,6.31
4470,19,Other,High School,7.37,3.09,1.85,1.15,1.88,5.47,7.34,Good,3,41.58,42.63,43.96,24.42
4472,24,Female,High School,7.15,1.65,1.43,3.48,1.44,7.1,4.11,Good,10,40.71,36.79,65.62,39.24
4473,25,Female,High School,2.84,3.1,1.46,4.22,1.61,10.0,8.17,Average,1,20.33,41.29,15.53,1.81
4474,18,Female,High School,7.73,3.07,2.69,3.49,0.54,7.73,10.23,Good,6,39.44,34.61,70.33,41.45
4476,19,Other,High School,1.18,4.04,1.07,4.06,0.81,7.48,2.01,Good,4,19.56,29.44,14.8,1.0
4482,20,Female,High School,8.65,2.34,1.51,4.6,0.53,9.25,9.89,Poor,9,51.57,13.69,88.61,54.97
4483,21,Other,High School,5.47,1.51,1.03,3.43,2.06,7.71,8.09,Average,4,20.75,27.72,42.22,28.4
4486,18,Female,High School,6.3,0.54,1.35,0.0,0.0,6.36,6.63,Good,1,30.09,66.71,31.82,15.95
4488,24,Other,High School,5.61,2.68,2.05,2.69,1.1,7.31,5.44,Poor,5,38.57,44.9,51.4,30.68
4491,25,Other,High School,5.04,3.98,2.12,2.52,2.67,7.34,8.51,Average,4,32.18,57.18,36.47,19.03
4496,22,Other,High School,2.08,2.76,2.52,4.88,0.96,7.82,7.3,Average,9,42.15,45.7,40.88,27.27
4500,17,Other,High School,7.24,2.31,1.23,1.78,3.79,6.44,9.35,Good,2,26.74,64.77,32.54,11.6
4508,22,Male,High School,0.32,1.43,0.04,2.83,0.0,7.04,5.37,Good,6,17.83,58.94,9.09,2.09
4509,23,Female,High School,2.55,1.83,1.32,2.23,0.76,6.67,4.17,Average,10,26.73,34.48,46.68,17.48
4513,24,Male,High School,0.62,2.97,0.89,1.12,0.81,6.55,6.25,Average,1,17.17,44.92,1.0,1.0
4514,25,Female,High School,4.27,3.95,1.86,3.41,2.92,8.71,9.14,Poor,6,35.7,63.31,43.58,20.96
4517,25,Male,High School,0.0,3.85,2.38,4.18,2.06,6.01,8.2,Poor,7,12.08,64.52,6.78,1.0
4520,18,Male,High School,8.73,4.84,0.95,6.23,1.91,7.58,7.06,Good,8,46.46,48.92,74.76,40.36
4525,25,Other,High School,3.46,2.95,3.04,3.6,1.1,6.57,4.98,Good,10,37.29,23.75,55.05,28.89
4526,18,Male,High School,2.24,3.53,3.97,0.0,2.44,8.77,7.67,Poor,1,22.03,45.44,5.36,1.0
4527,23,Female,High School,4.53,2.55,3.53,2.64,0.43,6.38,8.06,Average,7,32.07,69.11,41.5,13.31
4529,24,Other,High School,3.71,0.64,0.62,5.78,3.89,7.94,6.16,Average,10,24.34,24.33,53.92,29.26
4530,23,Female,High School,6.76,0.09,2.83,4.55,0.6,8.45,7.73,Good,8,36.84,34.18,53.22,33.91
4531,17,Female,High School,5.6,1.99,0.96,4.83,0.0,7.44,5.71,Poor,7,42.52,51.27,56.06,26.83
4539,19,Female,High School,1.55,1.44,2.04,3.94,2.16,6.89,8.56,Good,6,14.52,66.55,11.51,1.0
4540,25,Male,High School,6.69,2.94,1.54,4.15,3.03,6.03,7.26,Good,4,24.91,52.3,37.77,12.96
4548,16,Female,High School,5.1,3.16,2.72,2.63,0.42,7.13,9.5,Poor,9,39.71,51.62,60.76,30.63
4549,22,Male,High School,4.0,2.51,1.02,0.23,3.1,8.27,6.73,Good,3,25.18,21.81,33.32,27.78
4553,18,Female,High School,5.57,3.15,0.43,4.62,0.0,4.37,6.91,Average,6,25.5,59.57,38.4,18.01
4554,20,Other,High School,4.67,1.93,1.48,3.89,1.72,7.65,7.0,Good,10,38.84,28.55,70.11,40.51
4559,16,Other,High School,4.02,3.09,4.08,2.39,1.52,6.43,7.23,Good,2,25.3,43.5,16.64,11.84
4560,20,Male,High School,2.54,2.93,1.21,4.16,0.68,5.59,6.82,Good,2,14.55,44.33,17.04,3.98
4562,18,Female,High School,7.31,2.14,0.0,0.0,1.5,7.78,10.12,Average,5,39.76,28.54,61.77,39.8
4564,20,Male,High School,4.56,2.99,0.0,4.22,2.69,5.21,2.2,Good,6,24.06,58.11,38.3,25.65
4570,19,Male,High School,5.12,1.96,1.37,3.59,0.9,7.12,5.56,Average,10,38.78,47.89,54.3,26.72
4574,23,Other,High School,3.24,1.16,1.19,2.86,0.37,8.84,3.47,Poor,4,27.02,38.94,28.12,10.08
4575,23,Male,High School,5.94,3.98,1.23,3.36,2.24,6.81,11.62,Good,10,36.15,37.77,63.2,40.41
4576,18,Male,High School,6.38,0.53,1.78,3.77,2.04,7.7,8.28,Average,2,16.04,39.95,30.86,10.87
4592,19,Male,High School,6.21,2.74,1.54,5.67,0.22,6.65,8.47,Good,8,37.49,69.34,46.77,23.77
4599,18,Other,High School,2.55,0.26,0.78,1.46,1.69,8.51,5.32,Average,5,20.97,33.04,32.85,10.61
4601,18,Female,High School,3.99,1.01,2.92,1.85,1.51,6.27,7.35,Average,9,42.36,44.81,53.98,38.99
4605,17,Male,High School,5.97,3.7,2.07,4.48,1.94,7.48,4.01,Poor,10,45.57,45.03,71.69,35.57
4606,20,Male,High School,6.21,3.5,3.62,2.58,1.13,8.75,4.88,Poor,5,53.68,35.39,50.84,34.18
4611,19,Other,High School,5.51,0.0,2.05,3.17,1.84,9.1,9.5,Good,7,32.01,40.03,50.2,20.79
4613,20,Male,High School,2.79,1.91,1.31,1.37,2.99,4.72,6.54,Poor,2,13.27,71.15,4.35,1.0
4614,21,Male,High School,6.76,0.93,2.77,1.44,0.0,5.68,6.28,Average,3,26.23,68.69,35.33,3.88
4618,17,Other,High School,1.98,1.65,1.21,4.57,0.01,6.21,9.74,Average,8,27.96,38.75,39.51,12.02
4621,23,Female,High School,5.47,3.58,0.45,1.36,3.01,6.67,15.3,Average,10,43.06,77.47,56.87,22.81
4623,24,Female,High School,7.31,2.37,1.09,4.87,2.11,6.23,4.43,Average,9,36.62,27.01,67.42,39.64
4627,16,Female,High School,3.22,2.22,3.07,5.47,1.62,6.7,7.29,Average,3,12.7,49.63,18.98,10.27
4631,19,Other,High School,2.87,1.44,1.61,1.86,2.57,8.69,6.97,Average,5,20.68,28.33,33.48,15.64
4634,24,Male,High School,6.45,3.67,0.46,1.33,2.36,6.07,4.39,Average,10,57.73,46.22,70.12,48.53
4635,18,Male,High School,4.7,1.94,1.92,4.02,0.68,8.63,9.2,Average,8,34.01,59.23,45.37,17.33
4640,17,Male,High School,2.93,3.79,3.82,1.32,0.0,7.41,6.1,Average,6,40.84,51.99,33.62,17.16
4642,18,Male,High School,5.37,2.1,3.52,2.75,1.1,7.13,9.34,Poor,4,29.14,51.7,24.79,5.62
4649,17,Male,High School,7.71,3.51,0.71,4.59,2.6,7.39,9.69,Average,5,33.51,35.15,57.82,35.45
4653,24,Female,High School,2.91,3.31,2.46,5.39,0.0,7.62,7.91,Poor,4,23.78,29.66,30.85,9.4
4654,22,Male,High School,5.72,1.22,3.99,2.41,0.0,9.7,5.46,Poor,5,42.68,15.18,55.48,38.05
4655,18,Other,High School,4.35,2.07,2.29,2.52,1.61,7.24,7.05,Poor,2,20.97,43.22,26.43,1.0
4658,20,Male,High School,9.01,3.41,2.27,4.46,2.96,5.97,6.06,Poor,4,31.12,32.81,59.55,29.19
4660,23,Female,High School,5.57,4.53,0.52,2.32,1.37,7.21,4.64,Good,9,52.65,61.27,64.52,45.37
4661,20,Male,High School,7.12,0.64,1.14,1.8,0.8,4.22,10.17,Poor,2,24.05,41.73,33.47,10.89
4662,20,Female,High School,4.23,0.8,2.77,2.31,0.0,8.2,10.19,Poor,7,27.44,35.24,48.57,27.58
4664,24,Male,High School,5.94,3.12,1.0,2.9,3.53,8.07,3.19,Average,3,27.93,22.14,43.27,24.52
4666,24,Other,High School,1.76,2.12,0.05,4.31,2.21,6.29,9.08,Good,9,30.97,70.43,14.65,1.0
4667,23,Other,High School,1.14,3.82,3.81,5.39,0.34,8.4,5.56,Average,5,27.98,26.52,18.18,20.18
4676,24,Male,High School,5.95,0.82,2.5,5.3,2.87,5.5,1.53,Average,1,5.5,33.02,23.14,1.59
4677,23,Other,High School,6.27,0.78,1.3,2.75,0.0,7.12,6.55,Average,8,45.53,34.64,60.3,35.89
4678,21,Male,High School,2.98,3.35,0.18,3.91,0.8,7.26,7.83,Average,2,17.93,44.34,15.21,5.11
4682,18,Other,High School,4.74,0.42,2.33,3.72,1.47,7.47,10.07,Average,3,26.0,29.5,39.68,28.66
4684,25,Female,High School,0.75,2.05,2.11,2.05,1.44,7.52,7.17,Average,4,24.25,51.6,5.57,1.0
4685,19,Female,High School,4.49,2.4,1.79,2.73,2.82,6.96,10.91,Good,1,15.44,60.25,14.44,10.88
4688,16,Female,High School,3.42,1.5,2.29,4.03,2.47,7.22,6.4,Poor,3,20.47,33.89,26.4,14.15
4689,24,Male,High School,2.18,1.31,1.16,4.8,0.85,8.9,6.2,Poor,1,10.99,23.07,4.53,1.0
4691,17,Female,High School,4.33,2.77,1.53,5.49,0.75,7.36,4.75,Good,6,30.24,34.2,43.85,18.22
4692,20,Other,High School,1.76,3.29,1.16,4.05,0.55,8.76,6.13,Good,7,41.44,48.76,31.02,13.22
4693,25,Other,High School,8.91,1.54,2.76,1.94,1.43,6.1,6.13,Poor,9,34.08,45.06,66.76,39.88
4694,23,Other,High School,3.1,1.79,3.28,1.74,3.27,6.13,2.99,Poor,1,19.28,49.85,6.98,1.0
4696,16,Male,High School,4.71,0.19,1.51,3.17,0.91,6.24,8.66,Good,6,21.72,53.08,37.92,13.31
4700,23,Female,High School,0.99,0.82,0.72,4.81,0.5,5.73,4.56,Good,1,12.5,56.66,1.0,1.0
4702,17,Other,High School,3.19,2.72,3.39,3.18,0.55,4.96,12.05,Good,1,16.09,62.15,9.34,1.0
4707,16,Female,High School,2.35,3.07,1.8,3.12,2.15,8.24,3.33,Good,5,23.37,42.98,18.96,1.0
4709,20,Other,High School,8.62,1.26,1.88,2.52,2.09,8.7,4.74,Good,9,52.02,27.57,79.81,50.78
4710,20,Male,High School,4.0,3.88,2.77,4.78,2.47,7.82,10.28,Good,10,30.75,18.24,43.61,33.76
4711,22,Male,High School,6.75,3.36,1.09,4.79,1.22,8.03,8.15,Average,4,33.6,71.82,34.42,7.61
4714,19,Other,High School,3.87,1.29,2.34,4.48,2.3,5.64,4.69,Good,3,18.16,48.61,30.13,14.92
4716,25,Female,High School,5.21,1.89,0.95,4.66,0.14,6.03,8.35,Average,1,12.94,58.13,15.3,1.0
4718,22,Female,High School,4.4,3.9,1.31,4.1,1.15,7.75,3.64,Average,10,31.56,24.54,54.47,26.99
4719,21,Male,High School,2.2,3.9,1.17,2.34,0.72,8.28,12.06,Average,2,26.87,59.57,4.98,1.0
4720,18,Male,High School,2.69,1.94,3.06,1.81,0.0,6.95,5.32,Average,8,31.03,51.61,30.13,13.77
4722,19,Other,High School,2.3,1.28,0.48,1.51,1.28,4.83,6.09,Average,4,22.51,52.85,15.13,3.16
4725,24,Other,High School,3.54,2.46,4.01,3.52,0.02,7.98,7.84,Poor,10,40.68,36.88,53.98,31.87
4726,19,Other,High School,2.67,1.95,3.31,2.53,2.45,6.21,7.21,Poor,4,18.85,53.4,11.95,1.0
4728,16,Female,High School,5.96,2.67,2.77,2.69,0.0,7.36,7.93,Average,2,22.39,46.11,33.18,7.34
4730,16,Female,High School,4.54,4.02,0.52,2.31,1.71,8.39,5.45,Good,3,32.3,43.8,25.19,11.16
4731,19,Female,High School,5.44,4.76,1.57,1.08,1.89,6.62,10.4,Poor,4,36.11,57.11,40.89,15.53
4742,25,Female,High School,7.61,2.57,0.21,4.07,1.71,6.34,7.55,Poor,4,31.78,39.26,50.96,24.62
4744,24,Female,High School,4.78,4.36,1.76,2.58,2.97,5.77,8.08,Average,8,38.99,37.19,56.43,36.72
4746,25,Male,High School,3.59,0.0,2.02,3.99,2.99,6.14,4.09,Poor,3,6.65,42.29,18.64,6.04
4748,17,Female,High School,5.34,2.34,2.11,4.15,1.69,5.3,6.48,Good,5,28.0,59.17,43.34,20.58
4749,16,Other,High School,4.45,1.48,1.84,0.28,4.77,8.84,3.48,Average,10,44.17,41.28,64.61,30.47
4752,24,Other,High School,2.35,3.61,0.45,2.74,2.47,6.79,5.7,Poor,4,21.01,24.37,21.07,15.45
4756,21,Male,High School,7.88,1.75,2.51,0.0,1.15,8.57,9.03,Good,1,37.56,40.48,41.95,21.04
4758,17,Female,High School,3.16,0.72,2.56,3.34,3.17,6.26,7.24,Average,6,19.22,53.69,31.92,12.3
4770,20,Female,High School,4.77,2.88,0.5,3.2,2.26,6.22,7.6,Good,6,21.07,43.39,33.94,20.24
4772,25,Other,High School,2.11,1.19,2.45,4.26,0.61,8.0,9.93,Good,9,30.47,52.21,31.7,6.91
4783,24,Male,High School,5.98,3.43,2.3,3.46,1.87,6.69,6.95,Average,5,39.25,42.4,45.18,28.18
4787,22,Male,High School,5.18,2.11,0.32,0.0,3.23,6.71,7.75,Average,5,36.53,68.01,34.59,11.89
4794,23,Other,High School,4.51,2.52,1.88,3.14,2.26,6.93,7.67,Poor,10,38.25,34.57,53.94,39.29
4798,19,Female,High School,7.26,1.66,1.54,3.61,0.25,6.79,8.58,Average,3,16.36,26.94,29.2,16.85
4799,24,Male,High School,2.67,3.14,0.67,3.33,0.89,8.07,9.12,Poor,6,27.21,45.13,19.77,1.82
